1.1739980000000001e-06,1.9473500000000001e-06,3.0199889999999998e-06,3.9922959999999998e-06,4.9861329999999999e-06,6.3595629999999997e-06,7.3997410000000001e-06,8.3831710000000003e-06,9.9228560000000008e-06,1.114748e-05,1.220123e-05,1.372071e-05,1.520753e-05,1.6426299999999999e-05,1.7890709999999999e-05,1.966991e-05,2.1087460000000002e-05,2.2626600000000001e-05,2.3713879999999999e-05,2.6263719999999999e-05,2.8173560000000001e-05,2.949575e-05,3.199905e-05,3.3697890000000001e-05,3.7106569999999999e-05,3.8404300000000001e-05,4.1282690000000003e-05,4.4907339999999999e-05,4.7230980000000001e-05,5.1382260000000002e-05,5.4228570000000002e-05,5.7853270000000002e-05,6.2631010000000005e-05,6.7303200000000003e-05,7.4225669999999994e-05,7.9168260000000003e-05,8.5872639999999998e-05,9.5390819999999996e-05,0.0001037281,0.000114999,0.00012846750000000001,0.00014510240000000001,0.00016629770000000001,0.0001939306,0.0002303359,0.00011042819999999999,0.0001103194,0.000110388,0.0009658965,0.5
1.227196e-06,2.4890689999999998e-06,3.7099569999999999e-06,5.2144730000000001e-06,6.5838289999999997e-06,7.8885560000000006e-06,9.1362250000000008e-06,1.091459e-05,1.247365e-05,1.388025e-05,1.542303e-05,1.73092e-05,1.906469e-05,2.052765e-05,2.249673e-05,2.3681479999999999e-05,2.6481310000000001e-05,2.830141e-05,2.9900870000000002e-05,3.2167269999999997e-05,3.5039359999999999e-05,3.690558e-05,3.9541920000000003e-05,4.3141669999999999e-05,4.5204490000000003e-05,4.9126150000000001e-05,5.1507800000000002e-05,5.5195940000000001e-05,5.8757339999999997e-05,6.3227730000000007e-05,6.7331150000000007e-05,7.2734739999999996e-05,7.7730639999999993e-05,8.4287790000000002e-05,9.0728040000000006e-05,0.0001005912,0.0001074095,0.0001168819,0.0001301144,0.0001429208,0.0001595438,0.00017600290000000001,0.00011019339999999999,0.00011019570000000001,0.0002857712,0.00035147249999999998,0.0001101017,0.0001101255,0.0011502800000000001,0.5
1.5121629999999999e-06,3.058454e-06,4.8340720000000001e-06,6.4191239999999999e-06,7.977212e-06,1.0043929999999999e-05,1.188228e-05,1.36191e-05,1.5244039999999999e-05,1.7516220000000002e-05,1.968138e-05,2.1658969999999998e-05,2.339119e-05,2.5968120000000001e-05,2.7544679999999999e-05,3.0717760000000003e-05,3.2779869999999999e-05,3.4761939999999999e-05,3.7511439999999997e-05,4.0944720000000003e-05,4.2988509999999997e-05,4.6245919999999999e-05,5.0460359999999999e-05,5.2647189999999999e-05,5.6518740000000001e-05,6.1297219999999994e-05,6.4328700000000006e-05,6.8943950000000006e-05,7.3222519999999994e-05,7.8871680000000004e-05,8.5405899999999995e-05,9.0578480000000006e-05,9.8164039999999993e-05,0.0001048638,0.0001144374,0.0001227534,0.00013269789999999999,0.00014580969999999999,0.00016001169999999999,0.00017610680000000001,0.0001100062,0.00022250150000000001,0.00025412669999999999,0.00029522510000000001,0.00035783800000000003,0.0004299226,0.0001107948,0.00011058840000000001,0.0001107353,0.5
1.9212060000000001e-06,3.8443590000000003e-06,6.123472e-06,8.2080350000000008e-06,1.024201e-05,1.2229700000000001e-05,1.4840279999999999e-05,1.7264800000000001e-05,1.9591379999999999e-05,2.1754149999999999e-05,2.4308339999999998e-05,2.631823e-05,2.8997100000000001e-05,3.2495820000000003e-05,3.5008420000000003e-05,3.7300820000000002e-05,4.0450110000000002e-05,4.4692209999999999e-05,4.766289e-05,5.0247029999999997e-05,5.397804e-05,5.8644460000000001e-05,6.1535490000000007e-05,6.602046e-05,7.1905949999999995e-05,7.4970009999999996e-05,8.0436650000000005e-05,8.6590999999999998e-05,9.1559999999999998e-05,9.8245960000000005e-05,0.00010445469999999999,0.0001127752,0.0001224714,0.0001302814,0.00014202609999999999,0.0001521983,0.00016410010000000001,0.00018069000000000001,0.00019736229999999999,0.0001104062,0.0001101206,0.00011001940000000001,0.0001104107,0.00036046519999999999,0.0001098767,0.0001106206,0.00011023560000000001,0.00011055120000000001,0.0001099096,0.4999999
2.414849e-06,4.8349750000000002e-06,7.6972839999999995e-06,1.032975e-05,1.291622e-05,1.544468e-05,1.8532929999999999e-05,2.0765620000000001e-05,2.3680699999999998e-05,2.7536819999999998e-05,3.0241799999999999e-05,3.3750759999999999e-05,3.6222030000000002e-05,3.9671069999999998e-05,4.4223639999999997e-05,4.7424079999999997e-05,5.0367049999999997e-05,5.4452669999999999e-05,5.8545390000000003e-05,6.3631270000000006e-05,6.7097120000000007e-05,7.2033799999999995e-05,7.8797789999999999e-05,8.1721680000000006e-05,8.772436e-05,9.3760799999999999e-05,9.9273429999999999e-05,0.0001067081,0.00011411100000000001,0.0001211963,0.00013050139999999999,0.00014250769999999999,0.00014972809999999999,0.00016153289999999999,0.0001733026,0.00018848129999999999,0.0002034634,0.0002228989,0.00011013759999999999,0.0001106451,0.0001100968,0.000110713,0.00038016070000000001,0.0001108049,0.000110432,0.00063298369999999996,0.0001103568,0.0001102528,0.0001105777,0.4999999
3.0107069999999998e-06,6.3902740000000002e-06,9.6394279999999995e-06,1.286498e-05,1.6043370000000001e-05,1.9624880000000001e-05,2.3344969999999999e-05,2.6189410000000001e-05,2.9832910000000001e-05,3.4376160000000002e-05,3.777204e-05,4.1068420000000003e-05,4.526663e-05,4.9551790000000001e-05,5.3871559999999998e-05,5.8961990000000002e-05,6.2735309999999996e-05,6.7815499999999995e-05,7.2992609999999997e-05,7.9859049999999999e-05,8.3258310000000003e-05,8.947123e-05,9.5832980000000001e-05,0.0001041297,0.00010853330000000001,0.0001163602,0.0001241623,0.00013156220000000001,0.00014126469999999999,0.000151139,0.00016048310000000001,0.00016918409999999999,0.0001854716,0.0001987034,0.0002149761,0.00023075719999999999,0.0001106941,0.0002725572,0.0001102989,0.0003290694,0.0001099087,0.0001103188,0.0001100602,0.0001106608,0.0001106678,0.0001100496,0.00010992040000000001,0.0001102338,0.00010990569999999999,0.4999999
3.9574219999999998e-06,7.9096589999999993e-06,1.183702e-05,1.6095559999999999e-05,2.0451989999999999e-05,2.392623e-05,2.8399409999999999e-05,3.2802760000000001e-05,3.8106199999999998e-05,4.244242e-05,4.64174e-05,5.1447180000000003e-05,5.6579600000000003e-05,6.1792510000000002e-05,6.8452719999999997e-05,7.3922279999999994e-05,7.821681e-05,8.4450580000000006e-05,9.0798950000000006e-05,9.9013819999999999e-05,0.0001034497,0.0001111064,0.000118872,0.00012668360000000001,0.0001343646,0.0001439201,0.00015375379999999999,0.00016534279999999999,0.00017412610000000001,0.00018268989999999999,0.0002033142,0.0002124773,0.00010998240000000001,0.0002478313,0.0001108522,0.00028512060000000002,0.00030747709999999999,0.00033605370000000002,0.0003651269,0.0004036655,0.00011041210000000001,0.0001103737,0.00011073660000000001,0.0001108648,0.0001103365,0.00011014,0.0001106828,0.0001104237,0.0001106385,0.49999979999999999
4.7902350000000002e-06,1.0073619999999999e-05,1.525741e-05,2.0489400000000001e-05,2.5718830000000001e-05,3.090108e-05,3.6017389999999998e-05,4.1716469999999997e-05,4.6393880000000002e-05,5.2221900000000002e-05,5.8185469999999998e-05,6.4262780000000003e-05,7.0435579999999999e-05,7.7739229999999998e-05,8.3036290000000003e-05,9.0161120000000001e-05,9.7504039999999996e-05,0.0001049309,0.0001147407,0.0001197556,0.0001286533,0.00013777080000000001,0.00014707279999999999,0.00015836109999999999,0.00016628070000000001,0.0001740357,0.00018978199999999999,0.0002040771,0.0002146022,0.0001104746,0.0002450687,0.00026091219999999999,0.0001106857,0.00010989560000000001,0.00032210149999999999,0.0001100573,0.0001101466,0.0001108316,0.0001099087,0.000110818,0.00011048109999999999,0.0001101141,0.0006772697,0.00011077419999999999,0.0001106244,0.0001104796,0.0001099227,0.000110598,0.0001108427,0.49999969999999999
6.2011790000000001e-06,1.2384059999999999e-05,1.8853899999999999e-05,2.5464710000000001e-05,3.1225439999999997e-05,3.7820749999999999e-05,4.4531820000000001e-05,5.1351209999999998e-05,5.8270599999999997e-05,6.6716380000000002e-05,7.342331e-05,7.9529770000000003e-05,8.7366649999999995e-05,9.54302e-05,0.00010369040000000001,0.0001121128,0.00012326700000000001,0.00012885810000000001,0.00013873760000000001,0.00014893640000000001,0.00015944390000000001,0.00017016899999999999,0.00018352120000000001,0.0001923808,0.0001101358,0.00021922590000000001,0.00023755019999999999,0.0002469083,0.0001099836,0.000110303,0.00011084780000000001,0.00031961110000000001,0.0001101592,0.0003747628,0.00039283850000000002,0.0001100065,0.0001108541,0.0001103196,0.0001101691,0.00011074669999999999,0.00065350510000000001,0.0001103851,0.0001099492,0.0001101291,0.0001103548,0.001271318,0.0015624619999999999,0.0001102005,0.49999139999999997,0.49999959999999999
7.9203609999999996e-06,1.587389e-05,2.38283e-05,3.1760020000000002e-05,3.9801880000000001e-05,4.8370050000000003e-05,5.556518e-05,6.4114319999999998e-05,7.2830039999999995e-05,8.1705750000000003e-05,9.0731439999999999e-05,9.9896809999999996e-05,0.0001091977,0.00012015870000000001,0.00012798989999999999,0.000138539,0.00014943070000000001,0.00015714510000000001,0.00017207609999999999,0.00018375539999999999,0.00019878180000000001,0.00020836189999999999,0.0001100794,0.0001101851,0.00025259119999999999,0.00027186620000000002,0.00028454799999999997,0.000110494,0.0001106697,0.00010990009999999999,0.00036475340000000002,0.00011065640000000001,0.00041763819999999998,0.0001100246,0.0001101825,0.00011042799999999999,0.0001102784,0.00011027880000000001,0.000110077,0.0001101759,0.00078327729999999997,0.000110136,0.0001101532,0.0001107516,0.00011030749999999999,0.00011040590000000001,0.0001101082,0.0001101371,0.49999080000000001,0.49999939999999998
